,name,label,path
0,100173500-abstract-bold-shapes-stripes-on-trend-colours.jpg,Stripes,Stripes/100173500-abstract-bold-shapes-stripes-on-trend-colours.jpg
1,100286898-check-plaid-tonal-brown-blue.jpg,Stripes,Stripes/100286898-check-plaid-tonal-brown-blue.jpg
2,10086842-stripes.jpg,Stripes,Stripes/10086842-stripes.jpg
3,101199454-rainbow-stripes.jpg,Stripes,Stripes/101199454-rainbow-stripes.jpg
4,101250214-illusion-pattern.jpg,Stripes,Stripes/101250214-illusion-pattern.jpg
5,102105030-floral-border.jpg,Stripes,Stripes/102105030-floral-border.jpg
6,103189482-sand.jpg,Stripes,Stripes/103189482-sand.jpg
7,103233290-rainbow-stripe.jpg,Stripes,Stripes/103233290-rainbow-stripe.jpg
8,104247249-viveca-stripes-gold-and-silver.jpg,Stripes,Stripes/104247249-viveca-stripes-gold-and-silver.jpg
9,105125953-glen-plaid-check.jpg,Stripes,Stripes/105125953-glen-plaid-check.jpg
10,105132643-glen-plaid-vector-check-hounds-tooth-pattern-pattern-in-black-and-white.jpg,Stripes,Stripes/105132643-glen-plaid-vector-check-hounds-tooth-pattern-pattern-in-black-and-white.jpg
11,105265749-blue-vertical-stripes.jpg,Stripes,Stripes/105265749-blue-vertical-stripes.jpg
12,106175956-sk368-rainbow-days-diagonal-abstraction.jpg,Stripes,Stripes/106175956-sk368-rainbow-days-diagonal-abstraction.jpg
13,106239363-lace-lines-stripes-very-peri-black.jpg,Stripes,Stripes/106239363-lace-lines-stripes-very-peri-black.jpg
14,106279481-september-harvest-skyline-pink.jpg,Stripes,Stripes/106279481-september-harvest-skyline-pink.jpg
15,108226298-optical-weave.jpg,Stripes,Stripes/108226298-optical-weave.jpg
16,109252130-hand-drawn-checkered-pattern.jpg,Stripes,Stripes/109252130-hand-drawn-checkered-pattern.jpg
17,112198693-neon-stripe.jpg,Stripes,Stripes/112198693-neon-stripe.jpg
18,114203805-orange-rust-stripes.jpg,Stripes,Stripes/114203805-orange-rust-stripes.jpg
19,115181460-teal-stripes.jpg,Stripes,Stripes/115181460-teal-stripes.jpg
20,117221313-jagged-stripes-ii.jpg,Stripes,Stripes/117221313-jagged-stripes-ii.jpg
21,117238828-boho-fringe.jpg,Stripes,Stripes/117238828-boho-fringe.jpg
22,118193748-valentines-day-colors-love-hot-pink-red-purple-bright-stripes.jpg,Stripes,Stripes/118193748-valentines-day-colors-love-hot-pink-red-purple-bright-stripes.jpg
23,119253478-monochrome-bold-stripes.jpg,Stripes,Stripes/119253478-monochrome-bold-stripes.jpg
24,120182166-diagonal-retro-stripe.jpg,Stripes,Stripes/120182166-diagonal-retro-stripe.jpg
25,120205392-gingham-twill-checks-pattern.jpg,Stripes,Stripes/120205392-gingham-twill-checks-pattern.jpg
26,122125947-inca-gold-glen-plaid-check.jpg,Stripes,Stripes/122125947-inca-gold-glen-plaid-check.jpg
27,122204943-ikat-blue-lines-abstract-vector-pattern.jpg,Stripes,Stripes/122204943-ikat-blue-lines-abstract-vector-pattern.jpg
28,122221403-tartan-rattan-black-and-white.jpg,Stripes,Stripes/122221403-tartan-rattan-black-and-white.jpg
29,122262515-wavy-rainbow-stripe.jpg,Stripes,Stripes/122262515-wavy-rainbow-stripe.jpg
30,123239926-abstract-geometric-check-pattern.jpg,Stripes,Stripes/123239926-abstract-geometric-check-pattern.jpg
31,12378851-stripe-geo.jpg,Stripes,Stripes/12378851-stripe-geo.jpg
32,124216306-blue-stripes-geo.jpg,Stripes,Stripes/124216306-blue-stripes-geo.jpg
33,124230841-red-and-blue-on-black-stripes.jpg,Stripes,Stripes/124230841-red-and-blue-on-black-stripes.jpg
34,125161838-nautical-zig-zag-boat-stripe.jpg,Stripes,Stripes/125161838-nautical-zig-zag-boat-stripe.jpg
35,127182996-black-and-white-plaid.jpg,Stripes,Stripes/127182996-black-and-white-plaid.jpg
36,127290046-gemstone-arrow-pattern.jpg,Stripes,Stripes/127290046-gemstone-arrow-pattern.jpg
37,128187608-stripe-pattern.jpg,Stripes,Stripes/128187608-stripe-pattern.jpg
38,128240479-psychedelic-zebra-stripes.jpg,Stripes,Stripes/128240479-psychedelic-zebra-stripes.jpg
39,129255358-pastel-12-blue-and-green-plaid-tartan.jpg,Stripes,Stripes/129255358-pastel-12-blue-and-green-plaid-tartan.jpg
40,129286991-anna-07-vertical-stripe-in-pleasant-palette.jpg,Stripes,Stripes/129286991-anna-07-vertical-stripe-in-pleasant-palette.jpg
41,12998741-square-weave.jpg,Stripes,Stripes/12998741-square-weave.jpg
42,130118098-black-white-dimensions-diagonal-stripe.jpg,Stripes,Stripes/130118098-black-white-dimensions-diagonal-stripe.jpg
43,130256277-black-and-red-orange-horizontal-stripes.jpg,Stripes,Stripes/130256277-black-and-red-orange-horizontal-stripes.jpg
44,131168442-monochrome-houndstooth-check-texture-pattern.jpg,Stripes,Stripes/131168442-monochrome-houndstooth-check-texture-pattern.jpg
45,133141430-seamless-tartan-vector-check.jpg,Stripes,Stripes/133141430-seamless-tartan-vector-check.jpg
46,134147982-tartan-plaid-pattern.jpg,Stripes,Stripes/134147982-tartan-plaid-pattern.jpg
47,134168521-string-of-pearls.jpg,Stripes,Stripes/134168521-string-of-pearls.jpg
48,134208414-zebra-animal-skin-stripes-modern-purple-orange.jpg,Stripes,Stripes/134208414-zebra-animal-skin-stripes-modern-purple-orange.jpg
49,135245409-earth-tones-stripes-diagonal-tonal-rose.jpg,Stripes,Stripes/135245409-earth-tones-stripes-diagonal-tonal-rose.jpg
50,136171006-abstract-dots-and-lines-pattern-inspired-by-ethnic-mood.jpg,Stripes,Stripes/136171006-abstract-dots-and-lines-pattern-inspired-by-ethnic-mood.jpg
51,136248737-plaid-check-square-lines-colourful.jpg,Stripes,Stripes/136248737-plaid-check-square-lines-colourful.jpg
52,137182161-deckchair-stripe-2.jpg,Stripes,Stripes/137182161-deckchair-stripe-2.jpg
53,137220930-multicolor-horizontal-stripes.jpg,Stripes,Stripes/137220930-multicolor-horizontal-stripes.jpg
54,138231032-summer-plaid.jpg,Stripes,Stripes/138231032-summer-plaid.jpg
55,140109047-deckchair-stripes-stripes-abstract-graphic-mustard-green-red-black.jpg,Stripes,Stripes/140109047-deckchair-stripes-stripes-abstract-graphic-mustard-green-red-black.jpg
56,141141406-red-and-blue-plaid.jpg,Stripes,Stripes/141141406-red-and-blue-plaid.jpg
57,144107116-stripes-abstrakt-graphic-cola-mustert-yellow-turquoise-black-white.jpg,Stripes,Stripes/144107116-stripes-abstrakt-graphic-cola-mustert-yellow-turquoise-black-white.jpg
58,1453686-geo-fun.jpg,Stripes,Stripes/1453686-geo-fun.jpg
59,146259782-rainbow-waves.jpg,Stripes,Stripes/146259782-rainbow-waves.jpg
60,147206513-brick-red-stripes.jpg,Stripes,Stripes/147206513-brick-red-stripes.jpg
